,Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
56,1606207946,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,11718,7533,22,21,1606207946059;1606207946074;1606207946075;1606207946075;1606207946076;1606207946116;1606207946167;1606207946173;1606207946187;1606207946512;1606207946512;1606207946536;1606207946537;1606207946540;1606207946540;1606207946546;1606207946570;1606207946570;1606207946572;1606207946587;1606207946591;1606207946591;1606207946603;1606207946603;1606207946627;1606207946627;1606207946627;1606207946628;1606207946628;1606207946628;1606207946629;1606207946657;1606207946729;1606207946730;1606207946947;1606207946948;1606207946948;1606207946970;1606207946971;1606207946971;1606207946971;1606207946983;1606207946983;,106;1366;1366;427;106;106;127;750;138;130;130;497;545;1362;204;539;340;175;388;106;126;165;1362;204;230;361;126;318;165;126;165;126;1362;204;1366;1366;462;126;126;126;165;1362;204;,2;2;2;2;1;1;1;1;2;1;1;2;2;1;1;2;2;2;1;1;2;2;1;1;2;2;1;2;2;1;1;2;1;1;1;1;1;2;2;2;2;1;1;
57,1606207947,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,4137,1466,10,5,1606207947012;1606207947032;1606207947032;1606207947032;1606207947032;1606207947033;1606207947033;1606207947036;1606207947061;1606207947079;1606207947079;1606207947487;1606207947487;1606207947987;1606207947987;,126;520;393;262;165;126;126;165;126;1362;204;1362;204;231;231;,1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;
58,1606207947,AnonIP1,AnonPort1,AnonIP2,AnonPort2,58,120,0,1,0,1606207947887;,120;,1;
59,1606207948,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,21775,39436,50,50,1606207948001;1606207948001;1606207948078;1606207948078;1606207948172;1606207948175;1606207948182;1606207948182;1606207948183;1606207948184;1606207948224;1606207948293;1606207948294;1606207948294;1606207948326;1606207948327;1606207948334;1606207948344;1606207948344;1606207948348;1606207948367;1606207948368;1606207948369;1606207948380;1606207948387;1606207948387;1606207948387;1606207948388;1606207948397;1606207948399;1606207948399;1606207948399;1606207948409;1606207948410;1606207948419;1606207948419;1606207948421;1606207948423;1606207948441;1606207948442;1606207948461;1606207948462;1606207948485;1606207948489;1606207948489;1606207948489;1606207948492;1606207948495;1606207948495;1606207948495;1606207948496;1606207948497;1606207948502;1606207948502;1606207948510;1606207948511;1606207948517;1606207948532;1606207948532;1606207948533;1606207948534;1606207948534;1606207948534;1606207948534;1606207948534;1606207948534;1606207948534;1606207948534;1606207948534;1606207948534;1606207948535;1606207948535;1606207948535;1606207948536;1606207948536;1606207948536;1606207948537;1606207948537;1606207948537;1606207948538;1606207948539;1606207948539;1606207948540;1606207948541;1606207948544;1606207948546;1606207948546;1606207948571;1606207948587;1606207948589;1606207948590;1606207948590;1606207948592;1606207948592;1606207948592;1606207948595;1606207948646;1606207948727;1606207948977;1606207948978;,371;371;1366;1002;106;750;1366;1366;748;106;106;1366;1366;152;136;136;118;578;530;138;138;126;716;106;1366;425;106;126;338;1366;1366;536;118;190;118;599;106;623;157;138;706;157;106;1366;784;106;126;1362;118;204;106;623;1366;966;106;251;157;462;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;126;1346;126;126;1346;126;1346;1346;1346;1346;1346;1038;126;126;126;126;126;165;106;106;251;126;1366;510;106;157;106;106;1362;204;,1;1;1;1;2;1;2;2;2;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;1;1;1;1;1;2;1;1;1;2;1;2;1;2;2;2;1;2;1;2;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;1;1;2;2;1;1;
60,1606207948,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606207948092;,202;,1;
61,1606207949,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2034,968,4,5,1606207949175;1606207949175;1606207949178;1606207949201;1606207949201;1606207949202;1606207949203;1606207949204;1606207949229;,1362;204;303;126;204;341;171;165;126;,1;1;1;2;2;2;2;1;2;
62,1606207950,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,6839,1813,10,3,1606207950176;1606207950386;1606207950386;1606207950472;1606207950477;1606207950477;1606207950478;1606207950510;1606207950511;1606207950541;1606207950541;1606207950988;1606207950989;,750;1366;1023;106;1366;341;106;1362;204;1362;204;231;231;,1;1;1;2;2;2;1;1;1;1;1;1;1;
63,1606207950,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606207950243;,202;,1;
64,1606207951,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,202,0,1,0,1606207951064;,202;,1;
65,1606207951,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1995,301,4,1,1606207951715;1606207951715;1606207951719;1606207951812;1606207951854;,1362;204;323;301;106;,1;1;1;2;1;
66,1606207952,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,162,162,1,1,1606207952938;1606207952986;,162;162;,1;2;
67,1606207953,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,6871,1815,12,3,1606207953000;1606207953001;1606207953026;1606207953176;1606207953176;1606207953386;1606207953386;1606207953472;1606207953475;1606207953476;1606207953477;1606207953680;1606207953830;1606207953989;1606207953990;,371;371;106;1362;204;1366;1023;106;1366;343;106;750;750;231;231;,1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;
68,1606207954,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3269,252,4,2,1606207954130;1606207954726;1606207954950;1606207954951;1606207954972;1606207954972;,750;750;1366;403;126;126;,1;1;1;1;2;2;
69,1606207955,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,13498,34613,29,39,1606207955030;1606207955033;1606207955033;1606207955034;1606207955034;1606207955035;1606207955036;1606207955055;1606207955152;1606207955152;1606207955239;1606207955253;1606207955253;1606207955254;1606207955254;1606207955295;1606207955385;1606207955387;1606207955388;1606207955388;1606207955390;1606207955390;1606207955396;1606207955396;1606207955408;1606207955473;1606207955486;1606207955487;1606207955488;1606207955488;1606207955488;1606207955489;1606207955495;1606207955496;1606207955497;1606207955497;1606207955498;1606207955500;1606207955505;1606207955506;1606207955506;1606207955506;1606207955507;1606207955507;1606207955507;1606207955508;1606207955508;1606207955509;1606207955509;1606207955510;1606207955510;1606207955511;1606207955511;1606207955511;1606207955511;1606207955512;1606207955512;1606207955512;1606207955513;1606207955513;1606207955513;1606207955514;1606207955514;1606207955514;1606207955515;1606207955528;1606207955550;1606207955920;,518;354;233;165;126;126;165;126;1366;1002;106;1366;1366;943;106;106;203;1366;1366;324;1366;1071;1366;1072;126;106;1366;748;106;106;106;106;1366;456;1366;460;106;106;198;1346;1346;1346;126;126;1346;1346;126;1346;1346;126;1346;1346;126;1346;1346;126;1346;1346;126;1346;1346;126;1346;1264;126;165;126;750;,2;2;2;2;1;1;1;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;1;1;2;1;
70,1606207956,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2955,4536,6,8,1606207956029;1606207956048;1606207956048;1606207956050;1606207956074;1606207956214;1606207956235;1606207956874;1606207956874;1606207956965;1606207956974;1606207956975;1606207956975;1606207956976;,191;126;202;165;126;127;138;1366;1000;106;1366;1366;1106;106;,1;2;2;1;2;1;2;1;1;2;2;2;2;1;
71,1606207957,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606207957000;,32;,1;
72,1606207957,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,5614,25349,20,26,1606207957016;1606207957077;1606207957134;1606207957136;1606207957137;1606207957153;1606207957224;1606207957228;1606207957229;1606207957229;1606207957235;1606207957236;1606207957236;1606207957236;1606207957236;1606207957236;1606207957237;1606207957237;1606207957237;1606207957237;1606207957238;1606207957238;1606207957240;1606207957241;1606207957241;1606207957241;1606207957241;1606207957241;1606207957241;1606207957241;1606207957242;1606207957242;1606207957242;1606207957243;1606207957243;1606207957243;1606207957243;1606207957259;1606207957279;1606207957377;1606207957681;1606207957719;1606207957719;1606207957723;1606207957748;1606207957920;,106;231;203;1366;1090;126;106;1366;469;106;198;1346;126;1346;1346;1346;1346;126;1346;126;1346;126;1346;1346;1346;1346;1346;1346;1346;1346;126;1346;126;126;968;126;126;165;126;107;191;126;202;165;126;750;,1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;2;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;2;1;1;2;2;1;2;1;
73,1606207958,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1115,368,5,2,1606207958001;1606207958002;1606207958377;1606207958819;1606207958822;1606207958842;1606207958843;,371;371;107;133;133;184;184;,1;1;1;1;1;2;2;
74,1606207959,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,9907,7764,25,31,1606207959047;1606207959066;1606207959135;1606207959212;1606207959212;1606207959219;1606207959225;1606207959226;1606207959245;1606207959245;1606207959246;1606207959246;1606207959268;1606207959287;1606207959291;1606207959291;1606207959292;1606207959293;1606207959293;1606207959294;1606207959294;1606207959295;1606207959295;1606207959296;1606207959296;1606207959296;1606207959297;1606207959298;1606207959300;1606207959301;1606207959302;1606207959302;1606207959304;1606207959323;1606207959329;1606207959348;1606207959368;1606207959377;1606207959390;1606207959391;1606207959391;1606207959430;1606207959492;1606207959492;1606207959492;1606207959492;1606207959492;1606207959493;1606207959493;1606207959494;1606207959495;1606207959524;1606207959579;1606207959921;1606207959950;1606207959970;,127;138;164;1366;1026;106;1366;369;126;126;1272;165;126;126;207;728;126;290;289;126;165;267;188;126;157;165;126;106;165;1366;343;106;165;126;126;256;943;107;126;126;165;126;201;878;173;165;132;126;126;165;136;126;106;750;546;126;,1;2;1;1;1;2;1;1;2;2;1;2;2;1;2;2;1;2;2;1;2;2;2;1;2;2;1;2;1;2;2;1;1;2;2;2;1;1;1;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;
75,1606207959,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606207959560;,32;,1;
76,1606207960,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1113,1217,7,6,1606207960065;1606207960066;1606207960066;1606207960066;1606207960066;1606207960067;1606207960067;1606207960077;1606207960077;1606207960078;1606207960087;1606207960097;1606207960377;,192;127;404;192;165;126;126;165;231;231;138;126;107;,2;1;2;2;2;1;1;1;1;1;2;2;1;
77,1606207961,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3108,836,9,6,1606207961044;1606207961045;1606207961045;1606207961046;1606207961046;1606207961377;1606207961520;1606207961521;1606207961522;1606207961522;1606207961522;1606207961945;1606207961946;1606207961966;1606207961966;,182;126;126;126;126;107;150;126;126;126;126;1366;879;126;126;,2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;
78,1606207961,AnonIP1,AnonPort1,AnonIP2,AnonPort2,6,194,157,3,3,1606207961492;1606207961493;1606207961511;1606207961511;1606207961512;1606207961550;,77;77;40;77;40;40;,1;1;2;2;2;1;
79,1606207962,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3309,3839,9,11,1606207962025;1606207962025;1606207962026;1606207962026;1606207962026;1606207962026;1606207962028;1606207962049;1606207962215;1606207962215;1606207962304;1606207962305;1606207962305;1606207962305;1606207962378;1606207962833;1606207962855;1606207962939;1606207962983;1606207962986;,523;411;389;126;165;126;165;126;1366;1024;106;1366;347;106;107;127;138;162;106;162;,2;2;2;1;2;1;1;2;1;1;2;2;2;1;1;1;2;1;2;2;
80,1606207963,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2458,1150,12,7,1606207963001;1606207963001;1606207963027;1606207963027;1606207963079;1606207963079;1606207963114;1606207963379;1606207963638;1606207963946;1606207963967;1606207963968;1606207963994;1606207963994;1606207963994;1606207963994;1606207963994;1606207963995;1606207963996;,371;371;106;107;231;231;118;107;268;249;126;165;219;200;126;157;165;126;165;,1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;2;1;1;
81,1606207964,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3391,11994,10,12,1606207964023;1606207964266;1606207964307;1606207964378;1606207964433;1606207964433;1606207964520;1606207964551;1606207964552;1606207964552;1606207964552;1606207964552;1606207964552;1606207964553;1606207964553;1606207964553;1606207964553;1606207964554;1606207964554;1606207964554;1606207964601;1606207964640;,126;179;126;107;1366;994;106;1366;1366;1366;1366;1366;1366;1366;1366;655;106;106;106;106;106;268;,2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;
82,1606207965,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1549,858,6,6,1606207965340;1606207965341;1606207965341;1606207965341;1606207965350;1606207965371;1606207965378;1606207965601;1606207965640;1606207965727;1606207965949;1606207965970;,178;157;165;126;165;126;107;136;268;106;747;126;,2;2;2;1;1;2;1;1;1;2;1;2;
83,1606207966,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2532,2139,11,12,1606207966087;1606207966107;1606207966129;1606207966139;1606207966139;1606207966139;1606207966140;1606207966140;1606207966140;1606207966148;1606207966155;1606207966174;1606207966252;1606207966252;1606207966253;1606207966379;1606207966583;1606207966641;1606207966672;1606207966714;1606207966724;1606207966725;1606207966872;,1099;126;127;194;188;157;165;126;126;165;138;126;487;178;126;107;141;268;137;106;137;141;106;,1;2;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;1;2;1;2;
84,1606207967,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,5325,8947,16,20,1606207967228;1606207967315;1606207967380;1606207967424;1606207967465;1606207967488;1606207967507;1606207967547;1606207967547;1606207967548;1606207967548;1606207967549;1606207967549;1606207967550;1606207967574;1606207967586;1606207967586;1606207967673;1606207967696;1606207967696;1606207967696;1606207967697;1606207967697;1606207967697;1606207967697;1606207967738;1606207967741;1606207967742;1606207967761;1606207967763;1606207967791;1606207967792;1606207967792;1606207967794;1606207967805;1606207967833;,145;106;106;179;126;324;126;195;347;261;126;165;126;165;126;1366;994;106;1366;1366;106;1366;1366;916;106;106;447;791;126;126;194;219;165;126;165;126;,1;2;1;2;1;1;2;2;2;2;1;2;1;1;2;1;1;2;2;2;1;2;2;2;1;1;1;1;2;2;2;2;2;1;1;2;
85,1606207967,AnonIP1,AnonPort1,AnonIP2,AnonPort2,2,32,0,1,0,1606207967855;,32;,1;
86,1606207968,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,742,0,2,0,1606207968002;1606207968002;,371;371;,1;1;
87,1606207969,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3534,10422,10,14,1606207969387;1606207969387;1606207969475;1606207969508;1606207969508;1606207969508;1606207969508;1606207969508;1606207969508;1606207969509;1606207969509;1606207969509;1606207969510;1606207969551;1606207969670;1606207969690;1606207969728;1606207969728;1606207969729;1606207969729;1606207969729;1606207969729;1606207969730;1606207969758;,1366;1000;106;1366;1366;1366;1366;1366;1366;900;106;106;106;106;327;126;195;356;126;252;165;126;165;126;,1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;2;2;1;1;2;
88,1606207971,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,9251,497,10,3,1606207971698;1606207971715;1606207971718;1606207971969;1606207971970;1606207971970;1606207971970;1606207971970;1606207971986;1606207971986;1606207971986;1606207971986;1606207971999;,133;192;118;179;1366;1366;1366;399;1366;1366;1366;405;126;,1;2;1;2;1;1;1;1;1;1;1;1;2;
89,1606207972,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3364,9733,10,12,1606207972000;1606207972010;1606207972017;1606207972079;1606207972079;1606207972080;1606207972083;1606207972083;1606207972084;1606207972718;1606207972795;1606207972795;1606207972888;1606207972890;1606207972894;1606207972894;1606207972894;1606207972895;1606207972896;1606207972897;1606207972913;1606207972955;,126;126;126;1366;745;126;1366;744;126;118;1366;1001;106;127;1366;1366;1366;106;918;106;138;162;,2;1;2;2;2;1;2;2;1;1;1;1;2;1;2;2;2;1;2;1;2;1;
90,1606207972,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,1359,0,4,0,1606207972670;1606207972673;1606207972676;1606207972680;,367;312;303;377;,1;1;1;1;
91,1606207973,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,22545,51422,60,72,1606207973003;1606207973005;1606207973038;1606207973040;1606207973045;1606207973049;1606207973075;1606207973075;1606207973076;1606207973076;1606207973107;1606207973107;1606207973109;1606207973109;1606207973114;1606207973148;1606207973158;1606207973160;1606207973161;1606207973162;1606207973164;1606207973206;1606207973208;1606207973210;1606207973227;1606207973228;1606207973228;1606207973228;1606207973229;1606207973229;1606207973247;1606207973257;1606207973257;1606207973259;1606207973259;1606207973259;1606207973259;1606207973259;1606207973259;1606207973259;1606207973260;1606207973260;1606207973260;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973262;1606207973263;1606207973263;1606207973264;1606207973264;1606207973264;1606207973264;1606207973265;1606207973265;1606207973271;1606207973272;1606207973272;1606207973272;1606207973272;1606207973273;1606207973273;1606207973274;1606207973274;1606207973274;1606207973278;1606207973287;1606207973290;1606207973316;1606207973316;1606207973317;1606207973322;1606207973349;1606207973363;1606207973363;1606207973363;1606207973363;1606207973363;1606207973366;1606207973368;1606207973389;1606207973390;1606207973391;1606207973391;1606207973391;1606207973391;1606207973392;1606207973399;1606207973422;1606207973422;1606207973422;1606207973423;1606207973424;1606207973425;1606207973456;1606207973471;1606207973471;1606207973472;1606207973472;1606207973472;1606207973472;1606207973473;1606207973478;1606207973479;1606207973480;1606207973494;1606207973524;1606207973527;1606207973574;1606207973582;1606207973742;1606207973763;1606207973763;1606207973765;1606207973793;1606207973944;1606207973948;1606207973963;1606207973964;1606207973970;1606207973989;,371;162;139;139;106;203;1366;1250;139;139;1366;1287;1366;1169;118;594;300;605;118;126;267;118;106;623;118;106;106;106;623;106;1366;523;106;1366;557;1366;582;198;1346;1346;106;106;126;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;1346;969;126;126;126;126;126;126;126;126;1366;1366;1366;1366;793;106;106;1366;884;385;165;264;735;126;106;251;157;157;106;1366;249;106;106;106;118;1366;493;106;178;157;165;126;165;106;118;106;106;623;126;106;1366;1366;106;1366;1366;793;106;264;1366;1156;249;106;157;106;106;190;126;202;165;126;255;666;126;165;126;1315;,1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;1;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;2;2;1;2;2;2;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;2;1;2;2;1;2;1;1;2;2;2;2;
92,1606207974,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,767,1508,6,7,1606207974004;1606207974004;1606207974005;1606207974016;1606207974016;1606207974017;1606207974018;1606207974029;1606207974052;1606207974087;1606207974087;1606207974088;1606207974719;,195;200;126;157;165;126;165;106;126;487;178;126;118;,2;2;1;2;2;1;1;1;2;2;2;1;1;
93,1606207975,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3064,2106,4,5,1606207975167;1606207975167;1606207975325;1606207975339;1606207975339;1606207975340;1606207975951;1606207975970;1606207975971;,1366;1026;106;1366;343;106;566;126;165;,1;1;2;2;2;1;1;2;2;
94,1606207975,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,3506,0,10,0,1606207975743;1606207975747;1606207975750;1606207975753;1606207975756;1606207975759;1606207975763;1606207975767;1606207975770;1606207975774;,328;384;312;304;348;324;378;376;380;372;,1;1;1;1;1;1;1;1;1;1;
95,1606207976,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,901,1139,6,6,1606207976011;1606207976039;1606207976062;1606207976064;1606207976064;1606207976064;1606207976064;1606207976065;1606207976065;1606207976073;1606207976100;1606207976557;,126;127;138;192;336;182;165;126;126;165;126;231;,1;1;2;2;2;2;2;1;1;1;2;1;
96,1606207976,AnonIP1,AnonPort1,AnonIP2,AnonPort2,58,120,0,1,0,1606207976457;,120;,1;
97,1606207977,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2297,417,2,3,1606207977946;1606207977946;1606207977971;1606207977975;1606207977975;,1366;931;126;126;165;,1;1;2;2;2;
98,1606207978,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,6266,4714,12,10,1606207978004;1606207978004;1606207978017;1606207978027;1606207978027;1606207978028;1606207978028;1606207978028;1606207978028;1606207978030;1606207978060;1606207978168;1606207978168;1606207978253;1606207978257;1606207978257;1606207978257;1606207978720;1606207978886;1606207978886;1606207978981;1606207978995;,371;371;126;525;379;232;126;165;126;165;126;1366;1024;106;1366;343;106;118;1366;1001;106;1366;,1;1;1;2;2;2;1;2;1;1;2;1;1;2;2;2;1;1;1;1;2;2;
99,1606207979,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,2696,25389,18,26,1606207979008;1606207979008;1606207979009;1606207979050;1606207979113;1606207979157;1606207979159;1606207979226;1606207979226;1606207979227;1606207979227;1606207979228;1606207979228;1606207979228;1606207979229;1606207979229;1606207979229;1606207979230;1606207979230;1606207979230;1606207979231;1606207979231;1606207979231;1606207979232;1606207979232;1606207979232;1606207979233;1606207979233;1606207979236;1606207979237;1606207979237;1606207979237;1606207979239;1606207979239;1606207979248;1606207979254;1606207979270;1606207979557;1606207979558;1606207979671;1606207979702;1606207979704;1606207979706;1606207979749;,1366;474;106;106;203;164;126;198;1346;1346;1346;1346;1346;126;126;1346;126;1346;126;1346;1346;126;1346;1346;1346;126;1346;126;1346;1346;1346;1003;126;126;165;106;126;231;231;191;126;202;165;126;,2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;2;1;2;1;2;2;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;1;2;2;1;2;
100,1606207980,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,107,118,1,1,1606207980691;1606207980710;,107;118;,1;2;
101,1606207981,AnonIP1,AnonPort1,AnonIP2,AnonPort2,17,5928,14107,24,26,1606207981177;1606207981177;1606207981262;1606207981265;1606207981268;1606207981269;1606207981561;1606207981561;1606207981582;1606207981583;1606207981590;1606207981612;1606207981612;1606207981615;1606207981624;1606207981637;1606207981638;1606207981643;1606207981646;1606207981647;1606207981665;1606207981678;1606207981679;1606207981679;1606207981681;1606207981720;1606207981721;1606207981721;1606207981746;1606207981746;1606207981747;1606207981747;1606207981747;1606207981747;1606207981748;1606207981766;1606207981767;1606207981767;1606207981769;1606207981789;1606207981789;1606207981792;1606207981792;1606207981822;1606207981823;1606207981823;1606207981823;1606207981880;1606207981883;1606207981923;,1366;1024;106;1366;343;106;140;140;604;598;138;138;126;344;127;126;388;138;126;126;284;601;126;126;118;118;106;281;106;1366;1366;1366;106;422;106;1366;330;106;232;106;348;323;323;106;1366;642;106;106;301;106;,1;1;2;2;2;1;1;1;2;2;1;2;1;1;1;2;2;2;1;1;2;2;1;1;1;2;1;1;2;2;2;2;1;2;1;2;2;1;1;2;2;1;1;2;2;2;1;2;2;1;
